"Original","Part of","Count","File","Volume","Game","Level"
"Counter magical effects that depend on sight.|Allies within 30ft use Performance roll in place of a saving throw","","1","Magician","","Pathfinder","3"
"DISTRACTION","","1","Magician","","Pathfinder","3"
"Begin or switch a bardic performance as a move action,|rather than as a standard action.","","1","Magician","","Pathfinder","3"
"2 × (d10 +","2 × (d10 + CON) temporary hit points,|+2 attack, +1 fortitude save","1","Magician","","Pathfinder","3"
"CON","2 × (d10 + CON) temporary hit points,|+2 attack, +1 fortitude save","1","Magician","","Pathfinder","3"
") temporary hit points,|+2 attack, +1 fortitude save","2 × (d10 + CON) temporary hit points,|+2 attack, +1 fortitude save","1","Magician","","Pathfinder","3"
"INSPIRE GREATNESS","INSPIRE GREATNESS  MAX AFFECTED","1","Magician","","Pathfinder","3"
"MAX AFFECTED","INSPIRE GREATNESS  MAX AFFECTED","1","Magician","","Pathfinder","3"
"DURATION","DURATION|PER DAY","1","Magician","","Pathfinder","3"
"PER DAY","DURATION|PER DAY","1","Magician","","Pathfinder","3"
"rds","","1","Magician","","Pathfinder","3"
"Bards can wear light armour without risking|spell failure.","","1","Magician","","Pathfinder","3"
"SPELLS","","1","Magician","","Pathfinder","3"
"Bonus Spells","","1","Magician","","Pathfinder","3"
"CHA - 12","","1","Magician","","Pathfinder","3"
"CHA - 8","","1","Magician","","Pathfinder","3"
"CHA - 4","","1","Magician","","Pathfinder","3"
"Base|Spells","","1","Magician","","Pathfinder","3"
"Spells|per day","","1","Magician","","Pathfinder","3"
"Spell|Save DC","","1","Magician","","Pathfinder","3"
"Spells|Known","","1","Magician","","Pathfinder","3"
"Spell Save DC = 10 + CHA + Spell Level","","1","Magician","","Pathfinder","3"
"ARCANE SPELL FAILURE","ARCANE SPELL FAILURE THRESHOLD","1","Magician","","Pathfinder","3"
"THRESHOLD","ARCANE SPELL FAILURE THRESHOLD","1","Magician","","Pathfinder","3"
"MAGICIAN","","1","Magician","","Pathfinder","3"
"(BARD)","","1","Sandman","","Pathfinder","3"
"Level","","19","Sandman","","Pathfinder","3"
"Absorb a spell targeting you, and immediately recast it|or any spell you know of that level or lower","","1","Sandman","","Pathfinder","3"
"SPELL CATCHING","","1","Sandman","","Pathfinder","3"
"Put already fascinated creatures to sleep","","1","Sandman","","Pathfinder","3"
"MASS SLUMBER SONG","","1","Sandman","","Pathfinder","3"
"To overcome spell resistance","","1","Sandman","","Pathfinder","3"
"Spell DC against a flat-footed target","","1","Sandman","","Pathfinder","3"
"Bonus applies to saving throws against Bardic Performance, sonic|and language-dependent effects.","","1","Sandman","","Pathfinder","3"
"SNEAK ATTACK","","1","Sandman","","Pathfinder","3"
"TRAP SENSE","","1","Sandman","","Pathfinder","3"
"WELL-VERSED","","1","Sandman","","Pathfinder","3"
"Bard|Level","","6","Sandman","","Pathfinder","3"
"Misc","","4","Sandman","","Pathfinder","3"
"SNEAK ATTACK","SNEAK ATTACK|BONUS","1","Sandman","","Pathfinder","3"
"BONUS","SNEAK ATTACK|BONUS","1","Sandman","","Pathfinder","3"
"Damage bonus when flanking or opponent is|denied his DEX bonus to AC.","","1","Sandman","","Pathfinder","3"
"TRAP SENSE","TRAP SENSE|BONUS","1","Sandman","","Pathfinder","3"
"BONUS","TRAP SENSE|BONUS","1","Sandman","","Pathfinder","3"
"Apply this bonus to reflex saves against traps|and dodge AC to avoid traps","","1","Sandman","","Pathfinder","3"
"Apply this bonus to Bluff,|Sleight of Hand and Stealth","","1","Sandman","","Pathfinder","3"
"DECEPTION","DECEPTION|BONUS","1","Sandman","","Pathfinder","3"
"BONUS","DECEPTION|BONUS","1","Sandman","","Pathfinder","3"
"SNEAKSPELL","","1","Sandman","","Pathfinder","3"
"MASTER OF DECEPTION","","1","Sandman","","Pathfinder","3"
"You can only hold one stolen spell at once","","1","Sandman","","Pathfinder","3"
"You must cast the spell while still performing","","1","Sandman","","Pathfinder","3"
"If the target fails their will save, you may steal:| • Named spell (fails if they don’t have the spell)| • Random spell up to the highest level you can cast","","1","Sandman","","Pathfinder","3"
"STOLEN SPELL","","1","Sandman","","Pathfinder","3"
"STEAL SPELL","","1","Sandman","","Pathfinder","3"
"Able to take 10 on any skill","","1","Sandman","","Pathfinder","3"
"All skills are considered class skills","","1","Sandman","","Pathfinder","3"
"Use any skill as if you were trained","","1","Sandman","","Pathfinder","3"
"JACK OF ALL TRADES","","1","Sandman","","Pathfinder","3"
"Enemies are frightened and flee your performance","","1","Sandman","","Pathfinder","3"
"FRIGHTENING TUNE","","1","Sandman","","Pathfinder","3"
"Mass Cure Serious Wounds|Removes the fatigued, sickened and shaken conditions","","1","Sandman","","Pathfinder","3"
"SOOTHING PERFORMANCE","","1","Sandman","","Pathfinder","3"
"INSPIRE COMPETENCE","","1","Sandman","","Pathfinder","3"
"STEALSPELL","","1","Sandman","","Pathfinder","3"
"Steal a spell from one target, and cast it while still performing","","1","Sandman","","Pathfinder","3"
"CHA","","4","Sandman","","Pathfinder","3"
"Caster|Level","","1","Sandman","","Pathfinder","3"
"Concentration","","1","Sandman","","Pathfinder","3"
"(Round up)","","1","Sandman","","Pathfinder","3"
"FASCINATE","FASCINATE|MAX AUDIENCE","1","Sandman","","Pathfinder","3"
"MAX AUDIENCE","FASCINATE|MAX AUDIENCE","1","Sandman","","Pathfinder","3"
"Rounds|Today","","1","Sandman","","Pathfinder","3"
"Bard Level","","1","Sandman","","Pathfinder","3"
"WILL","WILL SAVE DC","1","Sandman","","Pathfinder","3"
"SAVE DC","WILL SAVE DC","1","Sandman","","Pathfinder","3"
"PERFORMANCES","","1","Sandman","","Pathfinder","3"
"BARDIC PERFORMANCE","","1","Sandman","","Pathfinder","3"
"When a target fails its save against Stealspell, you learn|their spell resistance and all their prepared spells.|Instead of taking a spell you may steal spell resistance|equal to half your bard level.","","1","Sandman","","Pathfinder","3"
"GREATER STEALSPELL","","1","Sandman","","Pathfinder","3"
"Cause enemies within 30ft to become shaken","","1","Sandman","","Pathfinder","3"
"DIRGE OF DOOM","","1","Sandman","","Pathfinder","3"
"Put one already fascinated creature to asleep","","1","Sandman","","Pathfinder","3"
"SLUMBER SONG","","1","Sandman","","Pathfinder","3"
"Counter magical effects that depend on sight.|Allies within 30ft use Performance roll in place of a saving throw","","1","Sandman","","Pathfinder","3"
"DISTRACTION","","1","Sandman","","Pathfinder","3"
"Counter magical effects that depend on sound.|Allies within 30ft use Performance roll in place of a saving throw","","1","Sandman","","Pathfinder","3"
"COUNTERSONG","","1","Sandman","","Pathfinder","3"
"Begin or switch a bardic performance as a move action,|rather than as a standard action.","","1","Sandman","","Pathfinder","3"
"Cast a spell without obvious visible or audible components|Use for two rounds before casting the spell","","1","Sandman","","Pathfinder","3"
"DRAMATIC SUBTEXT","","1","Sandman","","Pathfinder","3"
"DURATION","DURATION|PER DAY","1","Sandman","","Pathfinder","3"
"PER DAY","DURATION|PER DAY","1","Sandman","","Pathfinder","3"
"rds","","1","Sandman","","Pathfinder","3"
"Bards can wear light armour without risking|spell failure.","","1","Sandman","","Pathfinder","3"
"SPELLS","","1","Sandman","","Pathfinder","3"
"KNOWN SPELLS","","1","Sandman","","Pathfinder","3"
"Bonus Spells","","1","Sandman","","Pathfinder","3"
"CHA - 12","","1","Sandman","","Pathfinder","3"
"CHA - 8","","1","Sandman","","Pathfinder","3"
"CHA - 4","","1","Sandman","","Pathfinder","3"
"Base|Spells","","1","Sandman","","Pathfinder","3"
"Spells|per day","","1","Sandman","","Pathfinder","3"
"Spell|Save DC","","1","Sandman","","Pathfinder","3"
"Spells|Known","","1","Sandman","","Pathfinder","3"
"Spell Save DC = 10 + CHA + Spell Level","Spell Save DC = 10 + CHA + Spell Level + Sneak Spell","1","Sandman","","Pathfinder","3"
"+ Sneak Spell","Spell Save DC = 10 + CHA + Spell Level + Sneak Spell","1","Sandman","","Pathfinder","3"
"PREPARED SPELLS","","1","Sandman","","Pathfinder","3"
"ARCANE SPELL FAILURE","ARCANE SPELL FAILURE THRESHOLD","1","Sandman","","Pathfinder","3"
"THRESHOLD","ARCANE SPELL FAILURE THRESHOLD","1","Sandman","","Pathfinder","3"
"SANDMAN","","1","Sandman","","Pathfinder","3"
"3 targets","","1","Savage Skald","","Pathfinder","3"
"2 targets","","1","Savage Skald","","Pathfinder","3"
"1 target","","1","Savage Skald","","Pathfinder","3"
"Suppress pain, stunning,fear; DR 5/— (DR 10/— nonlethal)","","1","Savage Skald","","Pathfinder","3"
"BERSERKERGANG","","1","Savage Skald","","Pathfinder","3"
"Iron horn","","1","Savage Skald","","Pathfinder","3"
"Bronze horn","","1","Savage Skald","","Pathfinder","3"
"Brass horn","","1","Savage Skald","","Pathfinder","3"
"Summon barbarians as a silver Horn Of Valhalla","","1","Savage Skald","","Pathfinder","3"
"SONG OF THE FALLEN","","1","Savage Skald","","Pathfinder","3"
"Level","","16","Savage Skald","","Pathfinder","3"
"Cause an enemy to die of joy or sorrow","","1","Savage Skald","","Pathfinder","3"
"DEADLY PERFORMANCE","","1","Savage Skald","","Pathfinder","3"
"Enrage all allies within 30ft","","1","Savage Skald","","Pathfinder","3"
"BATTLE SONG","","1","Savage Skald","","Pathfinder","3"
"Enemies are frightened and flee your performance","","1","Savage Skald","","Pathfinder","3"
"FRIGHTENING TUNE","","1","Savage Skald","","Pathfinder","3"
"INSPIRE COMPETENCE","","1","Savage Skald","","Pathfinder","3"
"INSPIRE COURAGE","","1","Savage Skald","","Pathfinder","3"
"Bonus to attack and damage rolls","","1","Savage Skald","","Pathfinder","3"
"Bonus against charm and compulsion effects","","1","Savage Skald","","Pathfinder","3"
"CHA","","5","Savage Skald","","Pathfinder","3"
"Caster|Level","","1","Savage Skald","","Pathfinder","3"
"Concentration","","1","Savage Skald","","Pathfinder","3"
"Also grant allies a +1 morale|bonus to a single attack roll","","1","Savage Skald","","Pathfinder","3"
"When you confirm a critical hit","","1","Savage Skald","","Pathfinder","3"
"hp","","1","Savage Skald","","Pathfinder","3"
"INSPIRING BLOW","INSPIRING BLOW|TEMPORARY HP","1","Savage Skald","","Pathfinder","3"
"TEMPORARY HP","INSPIRING BLOW|TEMPORARY HP","1","Savage Skald","","Pathfinder","3"
"Rounds|Today","","1","Savage Skald","","Pathfinder","3"
"Bard Level","","1","Savage Skald","","Pathfinder","3"
"WILL","WILL SAVE DC","1","Savage Skald","","Pathfinder","3"
"SAVE DC","WILL SAVE DC","1","Savage Skald","","Pathfinder","3"
"TAKE 10","","1","Savage Skald","","Pathfinder","3"
"TAKE 20","TAKE 20 PER DAY","1","Savage Skald","","Pathfinder","3"
"PER DAY","TAKE 20 PER DAY","1","Savage Skald","","Pathfinder","3"
"Able to take 10 on any skill","","1","Savage Skald","","Pathfinder","3"
"All skills are considered class skills","","1","Savage Skald","","Pathfinder","3"
"Use any skill as if you were trained","","1","Savage Skald","","Pathfinder","3"
"Unlimited uses|per day","","1","Savage Skald","","Pathfinder","3"
"Take 20 Today","","1","Savage Skald","","Pathfinder","3"
"JACK OF ALL TRADES","","1","Savage Skald","","Pathfinder","3"
"LORE MASTER","","1","Savage Skald","","Pathfinder","3"
"Misc","","2","Savage Skald","","Pathfinder","3"
"Bard|Level","","3","Savage Skald","","Pathfinder","3"
"Bonus applies to saving throws against Bardic Performance, sonic|and language-dependent effects.","","1","Savage Skald","","Pathfinder","3"
"Apply this bonus to all knowledge skills","","1","Savage Skald","","Pathfinder","3"
"Bards can use all knowledge skills untrained","","1","Savage Skald","","Pathfinder","3"
"KNOWLEDGE","KNOWLEDGE |BONUS","1","Savage Skald","","Pathfinder","3"
"BONUS","KNOWLEDGE |BONUS","1","Savage Skald","","Pathfinder","3"
"PERFORMANCES","","1","Savage Skald","","Pathfinder","3"
"BARDIC PERFORMANCE","","1","Savage Skald","","Pathfinder","3"
"+ 4 to all saving throws|+ 4 to AC","","1","Savage Skald","","Pathfinder","3"
"INSPIRE HEROICS","INSPIRE HEROICS  MAX AFFECTED","1","Savage Skald","","Pathfinder","3"
"MAX AFFECTED","INSPIRE HEROICS  MAX AFFECTED","1","Savage Skald","","Pathfinder","3"
"Use bonus in place of...","","2","Savage Skald","","Pathfinder","3"
"Diplomacy, Handle Animal","","1","Savage Skald","","Pathfinder","3"
"Wind Instruments","","1","Savage Skald","","Pathfinder","3"
"Bluff, Diplomacy","","1","Savage Skald","","Pathfinder","3"
"String","","1","Savage Skald","","Pathfinder","3"
"Bluff, Sense Motive","","1","Savage Skald","","Pathfinder","3"
"Sing","","1","Savage Skald","","Pathfinder","3"
"Handle Animal, Intimidate","","1","Savage Skald","","Pathfinder","3"
"Percussion","","1","Savage Skald","","Pathfinder","3"
"Diplomacy, Sense Motive","","1","Savage Skald","","Pathfinder","3"
"Oratory","","1","Savage Skald","","Pathfinder","3"
"Other:","","1","Savage Skald","","Pathfinder","3"
"Diplomacy, Intimidate","","1","Savage Skald","","Pathfinder","3"
"Keyboard|Instruments","","1","Savage Skald","","Pathfinder","3"
"Acrobatics, Fly","","1","Savage Skald","","Pathfinder","3"
"Dance","","1","Savage Skald","","Pathfinder","3"
"Bluff, Intimidate","","1","Savage Skald","","Pathfinder","3"
"Comedy","","1","Savage Skald","","Pathfinder","3"
"Bluff, Disguise","","1","Savage Skald","","Pathfinder","3"
"Act","","1","Savage Skald","","Pathfinder","3"
"VERSATILE PERFORMANCE","","1","Savage Skald","","Pathfinder","3"
"WELL-VERSED","","1","Savage Skald","","Pathfinder","3"
"BARDIC KNOWLEDGE","","1","Savage Skald","","Pathfinder","3"
"Cause enemies within 30ft to become shaken","","1","Savage Skald","","Pathfinder","3"
"DIRGE OF DOOM","","1","Savage Skald","","Pathfinder","3"
"Enrage one target as long as they can hear you","","1","Savage Skald","","Pathfinder","3"
"INCITE RAGE","","1","Savage Skald","","Pathfinder","3"
"Counter magical effects that depend on sight.|Allies within 30ft use Performance roll in place of a saving throw","","1","Savage Skald","","Pathfinder","3"
"DISTRACTION","","1","Savage Skald","","Pathfinder","3"
"Counter magical effects that depend on sound.|Allies within 30ft use Performance roll in place of a saving throw","","1","Savage Skald","","Pathfinder","3"
"COUNTERSONG","","1","Savage Skald","","Pathfinder","3"
"Begin or switch a bardic performance as a move action,|rather than as a standard action.","","1","Savage Skald","","Pathfinder","3"
"2 × (d10 +","2 × (d10 + CON) temporary hit points,|+2 attack, +1 fortitude save","1","Savage Skald","","Pathfinder","3"
"CON","2 × (d10 + CON) temporary hit points,|+2 attack, +1 fortitude save","1","Savage Skald","","Pathfinder","3"
") temporary hit points,|+2 attack, +1 fortitude save","2 × (d10 + CON) temporary hit points,|+2 attack, +1 fortitude save","1","Savage Skald","","Pathfinder","3"
"INSPIRE GREATNESS","INSPIRE GREATNESS  MAX AFFECTED","1","Savage Skald","","Pathfinder","3"
"MAX AFFECTED","INSPIRE GREATNESS  MAX AFFECTED","1","Savage Skald","","Pathfinder","3"
"DURATION","DURATION|PER DAY","1","Savage Skald","","Pathfinder","3"
"PER DAY","DURATION|PER DAY","1","Savage Skald","","Pathfinder","3"
"rds","","1","Savage Skald","","Pathfinder","3"
"Bards can wear light armour without risking|spell failure.","","1","Savage Skald","","Pathfinder","3"
"SPELLS","","1","Savage Skald","","Pathfinder","3"
"KNOWN SPELLS","","1","Savage Skald","","Pathfinder","3"
"Bonus Spells","","1","Savage Skald","","Pathfinder","3"
"CHA - 12","","1","Savage Skald","","Pathfinder","3"
"CHA - 8","","1","Savage Skald","","Pathfinder","3"
"CHA - 4","","1","Savage Skald","","Pathfinder","3"
"Base|Spells","","1","Savage Skald","","Pathfinder","3"
"Spells|per day","","1","Savage Skald","","Pathfinder","3"
"Spell|Save DC","","1","Savage Skald","","Pathfinder","3"
"Spells|Known","","1","Savage Skald","","Pathfinder","3"
"Spell Save DC = 10 + CHA + Spell Level","","1","Savage Skald","","Pathfinder","3"
"PREPARED SPELLS","","1","Savage Skald","","Pathfinder","3"
"ARCANE SPELL FAILURE","ARCANE SPELL FAILURE THRESHOLD","1","Savage Skald","","Pathfinder","3"
"THRESHOLD","ARCANE SPELL FAILURE THRESHOLD","1","Savage Skald","","Pathfinder","3"
"(BARD)","","1","Savage Skald","","Pathfinder","3"
"SAVAGE SKALD","","1","Savage Skald","","Pathfinder","3"
"Level","","16","Sea Singer","","Pathfinder","3"
"Cause an enemy to die of joy or sorrow","","1","Sea Singer","","Pathfinder","3"
"DEADLY PERFORMANCE","","1","Sea Singer","","Pathfinder","3"
"Control Water, Control Weather, Control Winds or|Storm of Vengeance;  play for (spell level) rounds.","","1","Sea Singer","","Pathfinder","3"
"CALL THE STORM","","1","Sea Singer","","Pathfinder","3"
"Enemies are frightened and flee your performance","","1","Sea Singer","","Pathfinder","3"
"FRIGHTENING TUNE","","1","Sea Singer","","Pathfinder","3"
"Mass Cure Serious Wounds|Removes the fatigued, sickened and shaken conditions","","1","Sea Singer","","Pathfinder","3"
"SOOTHING PERFORMANCE","","1","Sea Singer","","Pathfinder","3"
"INSPIRE COURAGE","","1","Sea Singer","","Pathfinder","3"
"Bonus to attack and damage rolls","","1","Sea Singer","","Pathfinder","3"
"Bonus against charm and compulsion effects","","1","Sea Singer","","Pathfinder","3"
"CHA","","4","Sea Singer","","Pathfinder","3"
"Caster|Level","","1","Sea Singer","","Pathfinder","3"
"Concentration","","1","Sea Singer","","Pathfinder","3"
"(Round up)","","1","Sea Singer","","Pathfinder","3"
"Bard|Level","","4","Sea Singer","","Pathfinder","3"
"FASCINATE","FASCINATE|MAX AUDIENCE","1","Sea Singer","","Pathfinder","3"
"MAX AUDIENCE","FASCINATE|MAX AUDIENCE","1","Sea Singer","","Pathfinder","3"
"Rounds|Today","","1","Sea Singer","","Pathfinder","3"
"Bard Level","","1","Sea Singer","","Pathfinder","3"
"WILL","WILL SAVE DC","1","Sea Singer","","Pathfinder","3"
"SAVE DC","WILL SAVE DC","1","Sea Singer","","Pathfinder","3"
"TAKE 10","","1","Sea Singer","","Pathfinder","3"
"TAKE 20","TAKE 20 PER DAY","1","Sea Singer","","Pathfinder","3"
