"Original","Part of","Count","File","Volume","Game","Level"
"Deadeye","","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Utility Shot","","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Gunslinger Initiative","","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Cost:","Cost: 1 pt","10","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"1 pt","Cost: 1 pt","10","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Gunslinger’s Dodge","Gunslinger’s Dodge    Move 5ft immediately; +2 AC against triggering attackAlternatively, drop prone for +4 AC","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Move 5ft immediately; +2 AC against triggering attackAlternatively, drop prone for +4 AC","Gunslinger’s Dodge    Move 5ft immediately; +2 AC against triggering attackAlternatively, drop prone for +4 AC","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Targeting","Targeting    As a full round, target a part of the bodyArms: drops one carried item (no damage)Head: confused for one roundLegs: knocked proneTorso: 19-20 critical rangeWings: begins to fall","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"As a full round, target a part of the bodyArms: drops one carried item (no damage)Head: confused for one roundLegs: knocked proneTorso: 19-20 critical rangeWings: begins to fall","Targeting    As a full round, target a part of the bodyArms: drops one carried item (no damage)Head: confused for one roundLegs: knocked proneTorso: 19-20 critical rangeWings: begins to fall","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Cost:","Cost: 2 pt","2","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"2 pt","Cost: 2 pt","2","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Bleeding Wound","Bleeding Wound    Bleed damage equal to DEXAlternatively, 1 pt Strength, Dexterity or Constitution damage","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Bleed damage equal to DEXAlternatively, 1 pt Strength, Dexterity or Constitution damage","Bleeding Wound    Bleed damage equal to DEXAlternatively, 1 pt Strength, Dexterity or Constitution damage","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Expert Loading","Expert Loading    Keep a broken gun from exploding on a misfire","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Keep a broken gun from exploding on a misfire","Expert Loading    Keep a broken gun from exploding on a misfire","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Menacing Shot","Menacing Shot    Shoot into the air to inspire fear within 30ft","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Shoot into the air to inspire fear within 30ft","Menacing Shot    Shoot into the air to inspire fear within 30ft","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Slinger’s Luck","Slinger’s Luck    Reroll a saving throw (must take second roll)Reroll a skill check","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Reroll a saving throw (must take second roll)Reroll a skill check","Slinger’s Luck    Reroll a saving throw (must take second roll)Reroll a skill check","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Cost:","Cost: all remaining pts","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"all remaining pts","Cost: all remaining pts","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Cheat Death","Cheat Death    Restore hp equal to all remaining grit","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Restore hp equal to all remaining grit","Cheat Death    Restore hp equal to all remaining grit","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Death’s Shot","Death’s Shot    On a critical, Fort (DC 10 + ½ level + DEX) or die","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"On a critical, Fort (DC 10 + ½ level + DEX) or die","Death’s Shot    On a critical, Fort (DC 10 + ½ level + DEX) or die","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Stunning Shot","Stunning Shot    Stun target for 1 round","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Stun target for 1 round","Stunning Shot    Stun target for 1 round","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Lightning Reload","Lightning Reload    Reload as a swift action once per round (with Rapid Reload, free action)","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Reload as a swift action once per round (with Rapid Reload, free action)","Lightning Reload    Reload as a swift action once per round (with Rapid Reload, free action)","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Evasive","Evasive    Gain Evasion and Uncanny Dodge","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Gain Evasion and Uncanny Dodge","Evasive    Gain Evasion and Uncanny Dodge","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Startling Shot","Startling Shot    On a miss, target is flat footed till its next turn","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"On a miss, target is flat footed till its next turn","Startling Shot    On a miss, target is flat footed till its next turn","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Dead Shot","Dead Shot    Roll all attacks, additional hits add dice","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Roll all attacks, additional hits add dice","Dead Shot    Roll all attacks, additional hits add dice","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Pistol-whip","Pistol-whip    Surprise melee attack.  One handed: d6/d4  Two handed: d10/d8Also, CMB to knock prone","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Surprise melee attack.  One handed: d6/d4  Two handed: d10/d8Also, CMB to knock prone","Pistol-whip    Surprise melee attack.  One handed: d6/d4  Two handed: d10/d8Also, CMB to knock prone","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Cost:","Cost: (1 pt to fix as a move action)","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"(1 pt to fix as a move action)","Cost: (1 pt to fix as a move action)","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Quick Clear","Quick Clear    Fix a broken firearm as standard action","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Fix a broken firearm as standard action","Quick Clear    Fix a broken firearm as standard action","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Cost:","Cost: 1 pt per extra range increment","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"1 pt per extra range increment","Cost: 1 pt per extra range increment","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Deadeye","Deadeye    Use touch AC beyond first range increment","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Use touch AC beyond first range increment","Deadeye    Use touch AC beyond first range increment","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Utility Shot","Utility Shot    Blast lock, Shoot unattended object or Stop bleeding","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Blast lock, Shoot unattended object or Stop bleeding","Utility Shot    Blast lock, Shoot unattended object or Stop bleeding","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Gunslinger Initiative","Gunslinger Initiative    +2 Initiative; (with Quick Draw, draw firearm as part of initiative)","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"+2 Initiative; (with Quick Draw, draw firearm as part of initiative)","Gunslinger Initiative    +2 Initiative; (with Quick Draw, draw firearm as part of initiative)","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"NIMBLE","","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"CHARMED LIFE","","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"SWASHBUCKLER FINESSE","","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"PANACHE","","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"pts","","2","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"CHA","","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"PANACHE","PANACHE|PER DAY","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"PER DAY","PANACHE|PER DAY","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Misc","","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"GM’s ruling","","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Daring acts","","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"+1 panache","","2","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Killing blow |(with a light or one-handed piercing melee weapon)","","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Use charisma in place of intelligence to qualify for combat feats.","","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"While wearing only light armour. Anything that takes away|your DEX bonus to AC also takes this bonus.","","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Gain the Improved Critical feat with light or one-handed|piercing melee weapons.","","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"With a light or one-handed piercing melee weapon.","","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Add CHA to the a saving throw before it is rolled.","","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Gain the Weapon Finesse feat, letting you use dexterity in place of|strength with selected weapons.","","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Current panache cannot exceed daily allowance.","","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Successful critical hit|(with a light or one-handed piercing melee weapon)","","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"SWASHBUCKLER","","1","Pathfinder/Advanced Class Guide/Swashbuckler","Advanced Class Guide","Pathfinder","2"
"Caster|Level","","1","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"NEUTRAL","","1","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"19 pts","","1","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"17 pts","","1","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"15 pts","","1","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"13 pts","","1","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"Spell resistance:","","1","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"Heavy (75%)","","1","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"Moderate (50%)","","1","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"Light (25%)","","1","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"Fortification:","","1","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"Greater (30 pts)","","1","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"Improved (20 pts)","","1","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"Normal (10 pts)","","1","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"Energy resistance:","","1","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"Glamered","","1","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"Spell storing|Thundering","","1","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"EVIL","","2","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"GOOD","","2","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"CHAOTIC","","2","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"LAWFUL","","2","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"d10 / 3d6","","1","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"2d6","","1","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"Evil Warpriest","","1","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"Inflict Wounds","","1","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"Harm Undead","","1","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"Cure Wounds","","1","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"Channel Negative Energy","","1","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"Heal Undead","","1","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"Good Warpriest","","1","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"Channel Positive Energy","","1","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"Level","","7","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"For one minute, use your level as your Base Attack Bonus,|gain damage reduction 10/—, move at full speed regardless|of armour or encumberance, and blessings do not count|against your daily total.","","1","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"Mighty cleaving|Unholy","","1","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"Anarchic|Vicious","","1","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"Ghost touch|Holy","","1","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"Axiomatic|Merciful","","1","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"Brilliant energy|Defending|Disruption|Flaming|Frost","","1","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"d8 / 2d8","","1","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"d00","","6","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"Armour|Enhancement","","1","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"2d6 / 3d8","","1","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
"2d8","","2","Pathfinder/Advanced Class Guide/Warpriest","Advanced Class Guide","Pathfinder","2"
