"Frame number","Original","Translation","Count","Part of","Files","File count"
"8389","Bonus to Initiative, Knowledge (dungeoneering),|Perception, Stealth and Survival checks|while underground","","2","","Deep Walker","1"
"8391","As a move action, share half your Favoured Enemy|bonus against a single target with all allies within 30 ft","","18","","Deep Walker, Infiltrator, Shapeshifter, Skirmisher, Trapper, Urban Ranger, Ranger - Archery, Ranger - Two-weapon fighting, Ranger","9"
"8431","DEEP WALKER","","2","","Deep Walker","1"
"8469","Distract  DC 20|The bird flutters distractingly around an enemy. On a successful attack, the enemy is shaken.","","1","","Falconer","1"
"8469","Distract","","1","Distract  DC 20|The bird flutters distractingly around an enemy. On a successful attack, the enemy is shaken.","Falconer","1"
"8469","DC 20|The bird flutters distractingly around an enemy. On a successful attack, the enemy is shaken.","","1","Distract  DC 20|The bird flutters distractingly around an enemy. On a successful attack, the enemy is shaken.","Falconer","1"
"8470","Roam  DC 15|The bird roams and forages on its own, and returns at a set time.","","1","","Falconer","1"
"8470","Roam","","1","Roam  DC 15|The bird roams and forages on its own, and returns at a set time.","Falconer","1"
"8470","DC 15|The bird roams and forages on its own, and returns at a set time.","","1","Roam  DC 15|The bird roams and forages on its own, and returns at a set time.","Falconer","1"
"8471","Swooping Charge  DC 20|The bird flies to a high vantage point, then next round makes a charge attack. If successful, this deals|2d4 damage from a bite, with a ×4 critical modifier, and the target is staggered for a round.","","1","","Falconer","1"
"8471","Swooping Charge","","1","Swooping Charge  DC 20|The bird flies to a high vantage point, then next round makes a charge attack. If successful, this deals|2d4 damage from a bite, with a ×4 critical modifier, and the target is staggered for a round.","Falconer","1"
"8471","DC 20|The bird flies to a high vantage point, then next round makes a charge attack. If successful, this deals|2d4 damage from a bite, with a ×4 critical modifier, and the target is staggered for a round.","","1","Swooping Charge  DC 20|The bird flies to a high vantage point, then next round makes a charge attack. If successful, this deals|2d4 damage from a bite, with a ×4 critical modifier, and the target is staggered for a round.","Falconer","1"
"8475","Full hit points","","2","","Falconer","1"
"8478","FEATHERED COMPANION","","2","","Falconer","1"
"8502","With half hit points","","2","","Falconer","1"
"8515","Bird of prey type","","2","","Falconer","1"
"8524","FALCONER","","2","","Falconer","1"
"8531","Ranger’s|Luck|Today","","2","","Guide","1"
"8532","Thrice per day","","2","","Guide","1"
"8535","Twice per day","","4","","Guide","1"
"8536","Bonus to ranger’s luck reroll|(or penalty to attacker’s reroll)","","2","","Guide","1"
"8539","Once per day, reroll one attack roll|or force an enemy to reroll one attack roll.|You must take the second result.","","2","","Guide","1"
"8540","RANGER’S LUCK","","2","","Guide","1"
"8545","Today","","6","","Guide, Cleric, Priest","3"
"8546","Automatically confirm any critical","","2","","Guide","1"
"8548","Once per day, for one turn gain a bonus to attack,|armour class, skill checks and ability checks","","2","","Guide","1"
"8549","INSPIRED MOMENT","","2","","Guide","1"
"8559","FOCUS|SUBJECTS|PER DAY","","1","","Guide","1"
"8559","FOCUS|SUBJECTS","","1","FOCUS|SUBJECTS|PER DAY","Guide","1"
"8559","PER DAY","","1","FOCUS|SUBJECTS|PER DAY","Guide","1"
"8564","Focus|Subjects|Today","","2","","Guide","1"
"8565","Bonus to attack and damage applies against chosen subject","","2","","Guide","1"
"8567","RANGER’S FOCUS","","2","","Guide","1"
"8569","FOCUS|BONUS","","1","","Guide","1"
"8569","FOCUS","","1","FOCUS|BONUS","Guide","1"
"8569","BONUS","","1","FOCUS|BONUS","Guide","1"
"8635","GUIDE","","2","","Guide","1"
"8642","Unseat    Charge with a lance and bull rush to knock opponent down","","1","","Horse Lord","1"
"8642","Unseat","","1","Unseat    Charge with a lance and bull rush to knock opponent down","Horse Lord","1"
"8642","Charge with a lance and bull rush to knock opponent down","","1","Unseat    Charge with a lance and bull rush to knock opponent down","Horse Lord","1"
"8643","Mounted Skirmisher    Move and make a full-round set of attacks","","1","","Horse Lord","1"
"8643","Mounted Skirmisher","","1","Mounted Skirmisher    Move and make a full-round set of attacks","Horse Lord","1"
"8643","Move and make a full-round set of attacks","","1","Mounted Skirmisher    Move and make a full-round set of attacks","Horse Lord","1"
"8644","Spirited Charge    Double melee damage when charging (triple with a lance)","","1","","Horse Lord","1"
"8644","Spirited Charge","","1","Spirited Charge    Double melee damage when charging (triple with a lance)","Horse Lord","1"
"8644","Double melee damage when charging (triple with a lance)","","1","Spirited Charge    Double melee damage when charging (triple with a lance)","Horse Lord","1"
"8645","Mounted Shield    Add your shield bonus to mount’s AC, and to Mounted Combat","","1","","Horse Lord","1"
"8645","Mounted Shield","","1","Mounted Shield    Add your shield bonus to mount’s AC, and to Mounted Combat","Horse Lord","1"
"8645","Add your shield bonus to mount’s","","1","Mounted Shield    Add your shield bonus to mount’s AC, and to Mounted Combat","Horse Lord","1"
"8645","AC","","1","Mounted Shield    Add your shield bonus to mount’s AC, and to Mounted Combat","Horse Lord","1"
"8645",", and to Mounted Combat","","1","Mounted Shield    Add your shield bonus to mount’s AC, and to Mounted Combat","Horse Lord","1"
"8646","Ride-By Attack    Continue moving after a charge, up to double your move speed","","1","","Horse Lord","1"
"8646","Ride-By Attack","","1","Ride-By Attack    Continue moving after a charge, up to double your move speed","Horse Lord","1"
"8646","Continue moving after a charge, up to double your move speed","","1","Ride-By Attack    Continue moving after a charge, up to double your move speed","Horse Lord","1"
"8647","Trick Riding  Ignore Ride checks of DC 15; no penalty for riding bareback; use Mounted Combat twice","","1","","Horse Lord","1"
"8647","Trick Riding","","1","Trick Riding  Ignore Ride checks of DC 15; no penalty for riding bareback; use Mounted Combat twice","Horse Lord","1"
"8647","Ignore Ride checks of","","1","Trick Riding  Ignore Ride checks of DC 15; no penalty for riding bareback; use Mounted Combat twice","Horse Lord","1"
"8647","DC","","1","Trick Riding  Ignore Ride checks of DC 15; no penalty for riding bareback; use Mounted Combat twice","Horse Lord","1"
"8647","15; no penalty for riding bareback; use Mounted Combat twice","","1","Trick Riding  Ignore Ride checks of DC 15; no penalty for riding bareback; use Mounted Combat twice","Horse Lord","1"
"8648","Mounted Archery    Half the penalty for firing while moving: -2 and -4 rather than -4 and -8","","1","","Horse Lord","1"
"8648","Mounted Archery","","1","Mounted Archery    Half the penalty for firing while moving: -2 and -4 rather than -4 and -8","Horse Lord","1"
"8648","Half the penalty for firing while moving: -2 and -4 rather than -4 and -8","","1","Mounted Archery    Half the penalty for firing while moving: -2 and -4 rather than -4 and -8","Horse Lord","1"
"8649","Mounted Combat    Once a round, make a Ride check to negate a hit against your mount","","1","","Horse Lord","1"
"8649","Mounted Combat","","1","Mounted Combat    Once a round, make a Ride check to negate a hit against your mount","Horse Lord","1"
"8649","Once a round, make a Ride check to negate a hit against your mount","","1","Mounted Combat    Once a round, make a Ride check to negate a hit against your mount","Horse Lord","1"
"8650","MOUNTED COMBAT","","2","","Horse Lord","1"
"8657","MOUNTED BOND","","2","","Horse Lord","1"
"8662","Ranger Level","","2","","Horse Lord","1"
"8663","TEMPORARY|HIT POINTS","","1","","Horse Lord","1"
"8663","TEMPORARY","","1","TEMPORARY|HIT POINTS","Horse Lord","1"
"8663","HIT POINTS","","1","TEMPORARY|HIT POINTS","Horse Lord","1"
"8743","HORSE LORD","","2","","Horse Lord","1"
"8750","at levels 3, 8, 13 and 18","","1","","Infiltrator","1"
"8750","at levels","","1","at levels 3, 8, 13 and 18","Infiltrator","1"
"8750","and","","1","at levels 3, 8, 13 and 18","Infiltrator","1"
"8763","ADAPTATIONS","","2","","Infiltrator","1"
"8841","INFILTRATOR","","2","","Infiltrator","1"
"8851","SHIFTER’S BLESSING","","2","","Shapeshifter","1"
"8852","FORMS","","2","","Shapeshifter","1"
"8853","1d10 → 2d8 → 3d8 → 4d8 → 6d8 → 8d8 → 12d8","","1","","Shapeshifter","1"
"8853","1d10","","1","1d10 → 2d8 → 3d8 → 4d8 → 6d8 → 8d8 → 12d8","Shapeshifter","1"
"8853","2d8","","1","1d10 → 2d8 → 3d8 → 4d8 → 6d8 → 8d8 → 12d8","Shapeshifter","1"
"8853","3d8","","1","1d10 → 2d8 → 3d8 → 4d8 → 6d8 → 8d8 → 12d8","Shapeshifter","1"
"8853","4d8","","1","1d10 → 2d8 → 3d8 → 4d8 → 6d8 → 8d8 → 12d8","Shapeshifter","1"
"8853","6d8","","1","1d10 → 2d8 → 3d8 → 4d8 → 6d8 → 8d8 → 12d8","Shapeshifter","1"
"8853","8d8","","1","1d10 → 2d8 → 3d8 → 4d8 → 6d8 → 8d8 → 12d8","Shapeshifter","1"
"8853","12d8","","1","1d10 → 2d8 → 3d8 → 4d8 → 6d8 → 8d8 → 12d8","Shapeshifter","1"
"8854","1d2 → 1d3 → 1d4 → 1d6 → 1d8 → 2d6 → 3d6 → 4d6 → 6d6 → 8d6 → 12d6","","1","","Shapeshifter","1"
"8854","1d2","","1","1d2 → 1d3 → 1d4 → 1d6 → 1d8 → 2d6 → 3d6 → 4d6 → 6d6 → 8d6 → 12d6","Shapeshifter","1"
"8854","1d3","","1","1d2 → 1d3 → 1d4 → 1d6 → 1d8 → 2d6 → 3d6 → 4d6 → 6d6 → 8d6 → 12d6","Shapeshifter","1"
"8854","1d4","","1","1d2 → 1d3 → 1d4 → 1d6 → 1d8 → 2d6 → 3d6 → 4d6 → 6d6 → 8d6 → 12d6","Shapeshifter","1"
"8854","1d6","","1","1d2 → 1d3 → 1d4 → 1d6 → 1d8 → 2d6 → 3d6 → 4d6 → 6d6 → 8d6 → 12d6","Shapeshifter","1"
"8854","1d8","","1","1d2 → 1d3 → 1d4 → 1d6 → 1d8 → 2d6 → 3d6 → 4d6 → 6d6 → 8d6 → 12d6","Shapeshifter","1"
"8854","2d6","","1","1d2 → 1d3 → 1d4 → 1d6 → 1d8 → 2d6 → 3d6 → 4d6 → 6d6 → 8d6 → 12d6","Shapeshifter","1"
"8854","3d6","","1","1d2 → 1d3 → 1d4 → 1d6 → 1d8 → 2d6 → 3d6 → 4d6 → 6d6 → 8d6 → 12d6","Shapeshifter","1"
"8854","4d6","","1","1d2 → 1d3 → 1d4 → 1d6 → 1d8 → 2d6 → 3d6 → 4d6 → 6d6 → 8d6 → 12d6","Shapeshifter","1"
"8854","6d6","","1","1d2 → 1d3 → 1d4 → 1d6 → 1d8 → 2d6 → 3d6 → 4d6 → 6d6 → 8d6 → 12d6","Shapeshifter","1"
"8854","8d6","","1","1d2 → 1d3 → 1d4 → 1d6 → 1d8 → 2d6 → 3d6 → 4d6 → 6d6 → 8d6 → 12d6","Shapeshifter","1"
"8854","12d6","","1","1d2 → 1d3 → 1d4 → 1d6 → 1d8 → 2d6 → 3d6 → 4d6 → 6d6 → 8d6 → 12d6","Shapeshifter","1"
"8920","Improved Vital Strike    Make a single attack for two extra sets of damage dice","","1","","Shapeshifter","1"
"8920","Improved Vital Strike","","1","Improved Vital Strike    Make a single attack for two extra sets of damage dice","Shapeshifter","1"
"8920","Make a single attack for two extra sets of damage dice","","1","Improved Vital Strike    Make a single attack for two extra sets of damage dice","Shapeshifter","1"
"8921","Multiattack    Second attack with natural weapons takes only -2 penalty rather than -5","","1","","Shapeshifter","1"
"8921","Multiattack","","1","Multiattack    Second attack with natural weapons takes only -2 penalty rather than -5","Shapeshifter","1"
"8921","Second attack with natural weapons takes only -2 penalty rather than -5","","1","Multiattack    Second attack with natural weapons takes only -2 penalty rather than -5","Shapeshifter","1"
"8922","Vital Strike    Make a single attack for an extra set of damage dice","","1","","Shapeshifter","1"
"8922","Vital Strike","","1","Vital Strike    Make a single attack for an extra set of damage dice","Shapeshifter","1"
"8922","Make a single attack for an extra set of damage dice","","1","Vital Strike    Make a single attack for an extra set of damage dice","Shapeshifter","1"
"8923","Eldritch Claws    Natural weapons considered both magical and silver","","1","","Shapeshifter","1"
"8923","Eldritch Claws","","1","Eldritch Claws    Natural weapons considered both magical and silver","Shapeshifter","1"
"8923","Natural weapons considered both magical and silver","","1","Eldritch Claws    Natural weapons considered both magical and silver","Shapeshifter","1"
"8924","Weapon Focus   +1 to attack with selected weapon","","1","","Shapeshifter","1"
"8924","Weapon Focus","","1","Weapon Focus   +1 to attack with selected weapon","Shapeshifter","1"
"8924","+1 to attack with selected weapon","","1","Weapon Focus   +1 to attack with selected weapon","Shapeshifter","1"
"8925","Improved Natural Weapon    Increased damage dice","","1","","Shapeshifter","1"
"8925","Improved Natural Weapon","","1","Improved Natural Weapon    Increased damage dice","Shapeshifter","1"
"8925","Increased damage dice","","1","Improved Natural Weapon    Increased damage dice","Shapeshifter","1"
"8926","Wild Instinct: +2 to Initiative and Survival","","2","","Shapeshifter","1"
"8927","Predator’s Leap: Jump without a run-up","","2","","Shapeshifter","1"
"8928","Claws: 1d4 damage (1d3 if small)","","2","","Shapeshifter","1"
"8929","Dark Vision","","2","","Shapeshifter","1"
"8930","Low Light Vision","","2","","Shapeshifter","1"
"8931","Rending Claws    If two claw attacks hit in a turn, the second does an extra 1d6 damage","","1","","Shapeshifter","1"
"8931","Rending Claws","","1","Rending Claws    If two claw attacks hit in a turn, the second does an extra 1d6 damage","Shapeshifter","1"
"8931","If two claw attacks hit in a turn, the second does an extra 1d6 damage","","1","Rending Claws    If two claw attacks hit in a turn, the second does an extra 1d6 damage","Shapeshifter","1"
"8932","Aspect of the Beast","","2","","Shapeshifter","1"
"8933","NATURAL WEAPON COMBAT","","2","","Shapeshifter","1"
"8951","SHAPESHIFTER","","2","","Shapeshifter","1"
"8958","HUNTER’S TRICKS","","2","","Skirmisher","1"
"8971","TRICKS|KNOWN","","2","","Skirmisher, Ninja","2"
"8971","TRICKS","","2","TRICKS|KNOWN","Skirmisher, Ninja","2"
"8971","KNOWN","","2","TRICKS|KNOWN","Skirmisher, Ninja","2"
"9042","SKIRMISHER","","4","","Skirmisher, Scout","2"
"9049","Divination","","2","","Spirit Ranger","1"
"9050","Augury","","2","","Spirit Ranger","1"
"9054","SPIRIT SPELLS|PER DAY","","1","","Spirit Ranger","1"
"9054","SPIRIT SPELLS","","1","SPIRIT SPELLS|PER DAY","Spirit Ranger","1"
"9054","PER DAY","","1","SPIRIT SPELLS|PER DAY","Spirit Ranger","1"
"9057","SPIRIT BOND","","2","","Spirit Ranger","1"
"9139","SPIRIT|RANGER","","2","","Spirit Ranger","1"
"9156","Extraordinary|Trap Modifier","","2","","Trapper","1"
"9161","TRAPS|PER DAY","","1","","Trapper","1"
"9161","TRAPS","","1","TRAPS|PER DAY","Trapper","1"
"9161","PER DAY","","1","TRAPS|PER DAY","Trapper","1"
"9165","TRAPS","","8","","Trapper, Scout, Rogue, Ninja","4"
"9166","SNARE TRAP","","2","","Trapper","1"
"9170","TRAP|SAVE DC","","1","","Trapper","1"
"9170","TRAP","","1","TRAP|SAVE DC","Trapper","1"
"9170","SAVE DC","","1","TRAP|SAVE DC","Trapper","1"
"9171","Traps|today","","2","","Trapper","1"
